Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"EPS diluted, Trailing 12 months","EPS diluted, Trailing 12 months - Currency","EPS diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst Rating
T,AT&T Inc.,26.62,USD,1.7973231357552675,58421131,1.7213197347464053,191083240292,USD,17.841823056300267,1.492,USD,-24.00162999185004,4.1698,Communications,Buy
ROKU,"Roku, Inc.",88.86,USD,-4.235370190753321,3413441,0.5618054254867062,12970839815,USD,,-0.8956,USD,82.14655928554342,0,Consumer durables,Buy
TOL,"Toll Brothers, Inc.",111.48,USD,-3.1871471993052554,2214078,0.9401915298861414,11135604785,USD,7.670448681340609,14.5337,USD,12.212013588634957,0.82526,Consumer durables,Buy
LEN,Lennar Corporation,120.57,USD,-1.727932186812295,2473363,0.6675313883303329,31870413954,USD,8.404198962806,14.3464,USD,4.251778538364826,1.65879,Consumer durables,Buy
XPEV,XPeng Inc.,18.4,USD,3.9548022598870016,13883248,1.2026205485156294,17509013167.64544,USD,,-0.8557,USD,54.147465437788014,0,Consumer durables,Buy
SN,"SharkNinja, Inc.",102.89,USD,-7.18924769980155,1831989,1.0433486635887697,14440348286,USD,33.10063054947883,3.1084,USD,159.27099841521394,0,Consumer durables,Strong buy
SNA,Snap-On Incorporated,335.88,USD,-0.7710715235309799,315566,0.7989528437911815,17597839777,USD,17.219846811652157,19.5054,USD,4.063210234850998,2.29844,Consumer durables,Neutral
AS,"Amer Sports, Inc.",28.6,USD,-2.522154055896382,4578852,1.5812805146238125,15625887060.999998,USD,,-0.0701,USD,86.57859467738848,0,Consumer durables,Buy
SGI,Somnigroup International Inc.,63.3,USD,-2.9587613061474882,2979439,1.0514285976436153,13157086813,USD,29.384458267570327,2.1542,USD,3.7818567230331945,0.821485,Consumer durables,Buy
DHI,"D.R. Horton, Inc.",125.98,USD,-2.098228162884677,2777143,0.6849679933922861,39699133300,USD,8.90204779604008,14.1518,USD,1.7836850357456187,1.03191,Consumer durables,Buy
RIVN,"Rivian Automotive, Inc.",12.97,USD,-4.702424687729602,70444211,2.4229550480929203,13238096126,USD,,-4.7221,USD,17.654547039846534,0,Consumer durables,Neutral
GM,General Motors Company,46.29,USD,-3.3409897682188374,6775712,0.8636053732812491,46058638496,USD,7.534302316118426,6.1439,USD,-15.968214021938337,1.03694,Consumer durables,Buy
F,Ford Motor Company,9.28,USD,-1.17145899893505,58436550,0.6990447043984398,36780794332,USD,6.348771977834028,1.4617,USD,35.972093023255816,8.40517,Consumer durables,Neutral
PHM,"PulteGroup, Inc.",103.11,USD,-2.579365079365083,1818938,0.8856940058091627,20875439016,USD,7.0080880853666825,14.713,USD,25.31514036522212,0.795267,Consumer durables,Buy
NVR,"NVR, Inc.",7094.8,USD,-2.248553320473957,34580,1.2712954861289825,21216650171,USD,13.979099917620486,507.5291,USD,9.557082335143857,0,Consumer durables,Neutral
LKQ,LKQ Corporation,40.49,USD,-3.017964071856283,3096060,1.3703262313510227,10493177686,USD,15.48789350877864,2.6143,USD,-25.630813870793386,2.96369,Consumer durables,Buy
SWK,"Stanley Black & Decker, Inc.",87.95,USD,-2.201712443011235,1365041,0.8038148318284389,13580706932,USD,46.59108968586111,1.8877,USD,,3.70665,Consumer durables,Neutral
ONON,On Holding AG,48.44,USD,-5.40909978519821,6439936,1.3772254013015937,15660815940,USD,110.89743589743588,0.4368,USD,56.671449067431865,0,Consumer non-durables,Strong buy
MKC,"McCormick & Company, Incorporated",80.14,USD,1.1740941800277829,2089746,1.3184677063595975,21491534980,USD,27.408598105270357,2.9239,USD,15.91278493557979,2.13377,Consumer non-durables,Buy
TAP,Molson Coors Beverage Company,60.33,USD,-0.1158940397350998,2169501,0.7611961036040225,12224741266,USD,11.276635514018691,5.35,USD,22.650160476845475,2.91729,Consumer non-durables,Neutral
CCEP,Coca-Cola Europacific Partners plc,87.29,USD,0.8549971114962555,1774426,0.9571127120171281,40185835817,USD,26.19040475261784,3.3329,USD,-15.197699862602414,2.44014,Consumer non-durables,Buy
K,Kellanova,82.66,USD,0.25469981807155095,2684176,1.0784953292642492,28492730213,USD,21.338220868397954,3.8738,USD,40.51799187463726,2.73409,Consumer non-durables,Neutral
HRL,Hormel Foods Corporation,29.65,USD,2.7729636048526762,2828528,1.0240464804249216,16278233444.999998,USD,20.212693435135318,1.4669,USD,1.4874775148747803,3.83643,Consumer non-durables,Neutral
KDP,Keurig Dr Pepper Inc.,34.04,USD,2.7157513578756745,17595206,1.7993552298989748,46173682238,USD,20.600338900992494,1.6524,USD,20.419763882815914,2.61457,Consumer non-durables,Buy
TSN,"Tyson Foods, Inc.",60.45,USD,2.2669599052613827,3323540,1.3481994928299652,21108745423,USD,19.995369145276527,3.0232,USD,,3.25889,Consumer non-durables,Neutral
DECK,Deckers Outdoor Corporation,146.57,USD,-2.2996933742167824,2410091,0.6916098240814785,22245462920,USD,23.789583029004557,6.1611,USD,32.94277576385292,0,Consumer non-durables,Buy
CHD,"Church & Dwight Company, Inc.",105.33,USD,0.8618213157138671,1978505,1.52736316103547,25908007821,USD,44.47118429385687,2.3685,USD,-22.384978372001573,1.07757,Consumer non-durables,Neutral
KMB,Kimberly-Clark Corporation,140.26,USD,0.9282578973879198,2316610,1.1698874118264169,46522080289.99999,USD,18.581175067894282,7.5485,USD,44.993373158410314,3.47925,Consumer non-durables,Neutral
KVUE,Kenvue Inc.,23.32,USD,4.153640017865117,25662951,1.5343638213694808,44710443062,USD,43.719535058117735,0.5334,USD,-33.21647677475899,3.47341,Consumer non-durables,Buy
MDLZ,"Mondelez International, Inc.",64.67,USD,4.02123210551713,16291507,1.4854046056139185,83652268855,USD,18.882854473253914,3.4248,USD,-5.363508248362766,2.7679,Consumer non-durables,Buy
CAG,"ConAgra Brands, Inc.",25.79,USD,3.824476650563604,7591853,1.133534096580468,12310095232,USD,25.19785051294577,1.0235,USD,-50.16554679131365,5.42846,Consumer non-durables,Neutral
SJM,The J.M. Smucker Company,110.01,USD,2.525629077353223,1759639,1.2570128561647984,11706821070,USD,22.221548903163256,4.9506,USD,,3.89056,Consumer non-durables,Neutral
HSY,The Hershey Company,172.86,USD,4.069837447320903,4115420,2.0179147041200487,34988747630,USD,15.863955067728792,10.8964,USD,20.32110952838417,3.1702,Consumer non-durables,Neutral
BROS,Dutch Bros Inc.,76.1,USD,-7.229062538095826,5572028,1.1988922824580326,11796954531,USD,221.67200699096998,0.3433,USD,993.3121019108281,0,Consumer non-durables,Strong buy
IFF,"International Flavors & Fragrances, Inc.",79.89,USD,-0.3119540803593711,1571215,0.9069276675523057,20426460970,USD,,,,,2.00275,Consumer non-durables,Buy
PRMB,Primo Brands Corporation,34.07,USD,4.541270328321561,3781605,1.960114805683973,12923078181,USD,,,,,1.05665,Consumer non-durables,Strong buy
CPB,The Campbell's Company,40.59,USD,3.1774275546517536,3964707,1.6269385954563407,12100254622,USD,22.10302766281856,1.8364,USD,-30.707116444041954,3.69549,Consumer non-durables,Neutral
EL,"Estee Lauder Companies, Inc. (The)",71.8,USD,0.6447995514437815,3565552,0.7514523071420143,25827570059.000004,USD,,-1.9483,USD,-250.42464484249538,3.24513,Consumer non-durables,Neutral
NKE,"Nike, Inc.",76.5,USD,-0.945228538132855,12823388,0.8422222042554756,113153914384,USD,23.632993512511582,3.237,USD,-5.472491531363152,1.97386,Consumer non-durables,Buy
COKE,"Coca-Cola Consolidated, Inc.",1382.86,USD,-4.144456382351935,67692,1.989016510494257,12114792262,USD,22.021746885112236,62.7952,USD,50.53710855562028,0.433883,Consumer non-durables,
GIS,"General Mills, Inc.",61,USD,3.0579489778678868,5218860,0.9924819425341913,33625106995,USD,13.273277193898645,4.5957,USD,11.77128681567235,3.91803,Consumer non-durables,Neutral
KHC,The Kraft Heinz Company,31.13,USD,3.2161803713527815,14717854,1.3532044835369568,37200037393,USD,13.74574998896101,2.2647,USD,-2.122050306854531,5.13974,Consumer non-durables,Neutral
STZ,"Constellation Brands, Inc.",175.97,USD,2.112226542099452,3977332,1.286950883155779,31802626529.999996,USD,47.11378848728246,3.735,USD,-55.83958003263261,2.22765,Consumer non-durables,Buy
MNST,Monster Beverage Corporation,53,USD,3.495411052528801,7703095,1.3839170733628439,51543544861.00001,USD,34.050754898811434,1.5565,USD,5.325483827310866,0,Consumer non-durables,Buy
RL,Ralph Lauren Corporation,277.68,USD,-3.07853403141361,859242,0.9452925478019392,17155885878.000002,USD,25.311286529451447,10.9706,USD,24.477777903849855,1.16141,Consumer non-durables,Buy
MO,"Altria Group, Inc.",55.05,USD,1.3252346769740453,8820194,1.4457926556004197,93299453712,USD,8.401629961998077,6.5523,USD,43.51140022340496,7.26612,Consumer non-durables,Neutral
CL,Colgate-Palmolive Company,89.47,USD,1.8208717423466418,4747416,1.2233669147802604,72608166096.99998,USD,25.475512528473804,3.512,USD,26.494741391730294,2.23539,Consumer non-durables,Buy
BF.A,Brown Forman Inc,32.28,USD,3.065134099616861,132875,1.069883200559117,15190728637,USD,15.2321630804077,2.1192,USD,30.50064659153891,2.72584,Consumer non-durables,Neutral
CLX,Clorox Company (The),157.25,USD,2.7307767687985938,2376166,1.9418548272356189,19371606289,USD,42.97622301175185,3.659,USD,475.04321860757506,3.09062,Consumer non-durables,Neutral
NCLH,Norwegian Cruise Line Holdings Ltd.,24.11,USD,-6.113707165109036,15829326,1.6878050413673786,10601366959.000002,USD,23.394139336308946,1.0306,USD,,0,Consumer services,Buy
SBUX,Starbucks Corporation,111.75,USD,-1.4028586553732163,9664734,1.1354374894676904,126936827728.00002,USD,36.11362461220269,3.0944,USD,-17.24654347070308,2.07606,Consumer services,Buy
SCI,Service Corporation International,78.91,USD,0.3305785123966826,1274148,0.7626518766898049,11379789156.000002,USD,22.330069613447282,3.5338,USD,0.20700411172550298,1.52072,Consumer services,Buy
HLT,Hilton Worldwide Holdings Inc.,259.49,USD,-3.1066801090325202,1797437,0.9780231715005104,62432386508,USD,42.233325738094464,6.1442,USD,42.240022224280004,0.231223,Consumer services,Neutral
WBD,"Warner Bros. Discovery, Inc. - Series A",10.78,USD,-2.3550724637681144,35887560,1.350572593275007,26445118465.999996,USD,,-4.5808,USD,-130.8405563394477,0,Consumer services,Buy
FWONA,Liberty Media Corporation - Series A Liberty Formula One,90.23,USD,-1.6673931996512654,100239,1.0105359301328005,30786370649,USD,,-9.2694,USD,-585.2072864321608,0,Consumer services,Strong buy
FOX,Fox Corporation,53.01,USD,-0.6745362563237765,1092203,0.7937400664670089,24894526959.999996,USD,11.3429195018616,4.6734,USD,176.94222222222223,0.999811,Consumer services,Buy
RCL,Royal Caribbean Cruises Ltd.,234.26,USD,-3.9485013735700507,4120930,1.656235674483594,63046100354.99999,USD,22.219271371797667,10.5431,USD,71.1542207792208,0.405532,Consumer services,Buy
DRI,"Darden Restaurants, Inc.",191.21,USD,-1.9938493080471484,1385023,1.287676342487212,22399638417,USD,21.925992179526872,8.7207,USD,5.445993494794628,2.88165,Consumer services,Buy
CAVA,"CAVA Group, Inc.",107.93,USD,-8.996627318718371,4391748,2.122463300590815,12366588342,USD,237.05249286184934,0.4553,USD,,0,Consumer services,Buy
FLUT,Flutter Entertainment plc,272.61,USD,-5.2582192256898574,1641602,0.955043266327767,48380306578,USD,,,,,0,Consumer services,Strong buy
DPZ,Domino's Pizza Inc,462.37,USD,-1.9904188570459527,834616,1.6548031097647224,15968025826,USD,28.40285029792985,16.279,USD,11.310923910070562,1.30631,Consumer services,Buy
ROL,"Rollins, Inc.",51.29,USD,-0.07792713812585067,1781646,0.8032828424008411,24835899441,USD,53.266175096063975,0.9629,USD,8.483551149166296,1.19906,Consumer services,Buy
DKNG,DraftKings Inc.,45.57,USD,-7.827669902912617,16268553,1.05524867343541,22327304216.000004,USD,,-1.0478,USD,39.926613920421964,0,Consumer services,Strong buy
MGM,MGM Resorts International,36,USD,-6.005221932114876,5169800,0.8514644495145962,10279821533,USD,15.057091471830693,2.3909,USD,-24.527289371507944,0,Consumer services,Strong buy
CMCSA,Comcast Corporation,36.24,USD,-0.4669046965119325,21415333,0.8633172651854982,137024270594,USD,8.738004532960408,4.1474,USD,11.886263084061733,3.42163,Consumer services,Buy
H,Hyatt Hotels Corporation,140.02,USD,-3.937980241492852,1281008,1.0278005062106523,13466655215.000002,USD,11.254993690065673,12.4407,USD,508.7639459776864,0.42851,Consumer services,Neutral
CHTR,"Charter Communications, Inc.",361,USD,-0.5537037547174984,614200,0.849110376468887,57199689097,USD,10.25900433663175,35.1886,USD,17.207818162438713,0,Consumer services,Neutral
LVS,Las Vegas Sands Corp.,44.02,USD,-2.1125194574160457,4168941,0.6441058436769611,31515445486,USD,22.48671843073151,1.9576,USD,22.549142356329043,1.81736,Consumer services,Buy
CCZ,Comcast Holdings ZONES,62.31,USD,-2.6406249999999964,115,0.5577109602327838,137024270594,USD,,,,,,Consumer services,
DIS,Walt Disney Company (The),108.66,USD,-1.709633649932158,9082028,1.15458610624791,196434339623.00003,USD,35.28151178647964,3.0798,USD,89.16528468767274,0.874287,Consumer services,Buy
CCL,Carnival Corporation,23.22,USD,-5.456026058631921,31226398,1.6726780210841736,30199279729.999996,USD,16.681034482758623,1.392,USD,,0,Consumer services,Buy
MAR,Marriott International,277.47,USD,-3.3878830083565328,1983281,1.058448668590319,76497178696,USD,33.35256572067362,8.3193,USD,-18.350181568358032,0.868562,Consumer services,Buy
TXRH,"Texas Roadhouse, Inc.",169.13,USD,-1.422160051291017,2703293,1.99769805587332,11283351522.999998,USD,26.141053184747832,6.4699,USD,42.537066819413525,1.44268,Consumer services,Buy
QSR,Restaurant Brands International Inc.,62.31,USD,-1.4238253440911226,1544521,0.5221866818545587,28086611406.2522,USD,20.59146145886807,3.0260115399999994,USD,-21.18424825543979,3.61345,Consumer services,Buy
BKNG,Booking Holdings Inc. Common Stock,4990.64,USD,-0.5497954458045813,724537,2.7640232204242685,163768858235,USD,28.84364529986898,173.0239,USD,46.65528055602644,0.701313,Consumer services,Buy
CTAS,Cintas Corporation,204.43,USD,-0.7284028553391929,2302597,1.5576908532322635,82496485785,USD,49.33394468845022,4.1438,USD,20.207704803898807,0.711735,Consumer services,Neutral
YUMC,"Yum China Holdings, Inc.",46.69,USD,-1.247884940778349,2665949,0.8545079441751396,17731190966,USD,20.074812967581046,2.3258,USD,18.37939634549805,1.37074,Consumer services,Strong buy
LYV,"Live Nation Entertainment, Inc.",149.4,USD,-1.917016806722681,5271526,2.399062715873052,34451527801,USD,55.0560141509434,2.7136,USD,106.62453361760453,0,Consumer services,Buy
NWS,News Corporation,32.3,USD,-1.9429265330904695,785686,0.6116276560581332,16901621643,USD,44.55172413793103,0.725,USD,82.7116935483871,0.619195,Consumer services,Strong buy
YUM,"Yum! Brands, Inc.",148.75,USD,-1.4639639639639692,2187646,0.8196531886333923,41516411895.99999,USD,28.51692803190062,5.2162,USD,-6.7419948867395,1.80168,Consumer services,Neutral
EXPE,"Expedia Group, Inc.",196.81,USD,-4.060641513112988,2559631,0.8466582987567445,25360272208.000004,USD,21.75561549345596,9.0464,USD,68.31451057733456,0,Consumer services,Buy
CMG,"Chipotle Mexican Grill, Inc.",51.51,USD,-2.9029217719132876,12638537,1.1412449915646004,69813408456,USD,46.234628848397804,1.1141,USD,25.631483987370324,0,Consumer services,Buy
EDR,"Endeavor Group Holdings, Inc.",30.75,USD,-0.12991230919129312,335159,0.4424595575892879,21037935516,USD,,-1.967,USD,-449.1345616973757,0.780488,Consumer services,Neutral
VIK,Viking Holdings Ltd,48.04,USD,-3.5922135259883587,4554476,1.5563867947581969,20734233566,USD,,-1.2985,USD,47.60309902348479,0,Consumer services,Buy
TKO,"TKO Group Holdings, Inc.",158.82,USD,-3.0462120749649038,1714424,1.0394357393189377,27129642251.000004,USD,,-0.5647,USD,-143.94894544322517,0,Consumer services,Buy
ABNB,"Airbnb, Inc.",146.07,USD,-5.949391539501648,7356423,0.9296376774891703,92102922521.99998,USD,35.331253174660766,4.1343,USD,-42.847466062097375,0,Consumer services,Neutral
FERG,Ferguson Enterprises Inc.,176,USD,-1.9498607242339834,1573534,1.43591006168394,35190434082,USD,21.144951042229835,8.3235,USD,-5.56608161922375,1.81818,Distribution services,Buy
GPC,Genuine Parts Company,121.63,USD,-1.3304129147400021,1466231,0.8067254456414611,16911007137.999998,USD,18.802850650053333,6.4687,USD,-30.691509878712548,3.28866,Distribution services,Buy
POOL,Pool Corporation,344,USD,-0.09293680297397572,780432,1.7687866380946662,13091101196,USD,30.47133126057417,11.2893,USD,-15.279205721447168,1.36628,Distribution services,Neutral
GWW,"W.W. Grainger, Inc.",1007.9,USD,-1.6010934296592771,285078,1.09722527992758,48597618471,USD,25.895912767335027,38.9212,USD,6.762124204520506,0.794722,Distribution services,Neutral
CNM,"Core & Main, Inc.",50.97,USD,-2.7661198016024473,2057465,1.852242462347749,10126370538,USD,24.00395591975134,2.1234,USD,0.639840750746484,0,Distribution services,Buy
CAH,"Cardinal Health, Inc.",127.06,USD,-0.251216831527707,2354574,1.0908605713668902,30693628622,USD,23.718056411117956,5.3571,USD,110.89284308322178,1.58775,Distribution services,Buy
FAST,Fastenal Company,74.78,USD,-0.4791056694170874,3347593,1.4506663216076219,42880322801.00001,USD,37.32281892593332,2.0036,USD,-0.6002877412313231,2.13961,Distribution services,Neutral
MCK,McKesson Corporation,597.71,USD,-0.9610445560139773,671030,0.8249749445041668,74908832070,USD,27.394767718989478,21.8184,USD,-1.0974365948187967,0.445032,Distribution services,Buy
COR,"Cencora, Inc.",241.43,USD,-0.833812535940196,1060827,0.595951475683911,46817400107,USD,34.34965711521498,7.0286,USD,-23.45157320380314,0.861533,Distribution services,Buy
SNX,TD SYNNEX Corporation,141.67,USD,-1.1374738311235337,522478,1.0821891506021264,11952600858.000002,USD,17.797291525338558,7.9602,USD,18.630124737336264,1.15762,Distribution services,Buy
SYY,Sysco Corporation,73.22,USD,2.808199943836001,5381506,1.4353865779942028,35821395188,USD,18.81004983815445,3.8926,USD,-5.035374481580882,2.77247,Distribution services,Buy
USFD,US Foods Holding Corp.,70.1,USD,-2.1632937892533306,4651645,1.5612097305022847,16149566325,USD,34.780451500868274,2.0155,USD,0.9516654144753272,0,Distribution services,Strong buy
STX,Seagate Technology Holdings PLC,100.85,USD,-1.7439594699922119,2484286,1.1238219661996527,21350690711,USD,18.457849848091072,5.4638,USD,,2.79623,Electronic technology,Buy
COHR,Coherent Corp.,82.64,USD,-4.174397031539883,2571033,0.638079658519835,12806500133.999998,USD,,-0.4095,USD,85.44258798435834,0,Electronic technology,Buy
HEI,Heico Corporation,225.63,USD,0.03990422984836544,577029,1.072625555014003,27731364073,USD,61.538251738715395,3.6665,USD,26.196048736834854,0.0975048,Electronic technology,Buy
TXN,Texas Instruments Incorporated,202,USD,-0.9609727397528967,7349967,1.3728066000803292,183887267578,USD,38.869325944312955,5.1969,USD,-26.509227179523435,2.63366,Electronic technology,Neutral
SWKS,"Skyworks Solutions, Inc.",67.21,USD,-0.16339869281045669,3160697,0.6043003003857339,10803403308,USD,20.595715993013204,3.2633,USD,-42.1554551094567,4.10653,Electronic technology,Neutral
AXON,"Axon Enterprise, Inc.",513.22,USD,-5.276757534929204,1454542,1.5044423985859787,39135473905,USD,132.90345970582143,3.8616,USD,97.35268564419685,0,Electronic technology,Buy
QCOM,QUALCOMM Incorporated,165.43,USD,-4.761082325849155,12531871,1.6939907034747295,182965571899.00003,USD,17.680945662861784,9.3564,USD,35.596069679139745,2.02503,Electronic technology,Buy
NXPI,NXP Semiconductors N.V.,236.52,USD,-3.798909948751323,5304711,1.6630742723347995,59986227592,USD,24.3190721490484,9.7257,USD,-9.254870493394037,1.71487,Electronic technology,Buy
MCHP,Microchip Technology Incorporated,61.07,USD,-5.02332814930015,13464042,1.1507666339127116,32844604316.999992,USD,107.68823840592488,0.5671,USD,-86.74938081218748,2.96545,Electronic technology,Buy
ARM,Arm Holdings plc,144.84,USD,-3.9840901557838855,4916989,0.8299282064078771,152661356140,USD,191.10700620134583,0.7579,USD,869.1815856777494,0,Electronic technology,Buy
HWM,Howmet Aerospace Inc.,129.83,USD,-6.219300780121341,3518774,1.2226210328367972,52584074769.00001,USD,46.171627725025786,2.8119,USD,53.22035745422843,0.200262,Electronic technology,Buy
UI,Ubiquiti Inc.,319.98,USD,-5.160200361599327,78226,0.5190498308008759,19355698817,USD,43.50923949254178,7.3543,USD,19.47138424549604,0.750047,Electronic technology,Neutral
LMT,Lockheed Martin Corporation,440.72,USD,1.0153796786541076,1652401,0.8750924860031096,103739278558,USD,19.790207278083127,22.2696,USD,-19.157216083174816,2.89299,Electronic technology,Buy
KLAC,KLA Corporation,754.3,USD,-3.000141455447969,872487,0.9957971597729846,100236473350,USD,31.72220049372747,23.7783,USD,20.765171637963014,0.802068,Electronic technology,Buy
ANET,"Arista Networks, Inc.",98.3,USD,-4.932301740812387,13999479,1.1962454882456433,123968363358,USD,44.15992812219227,2.226,USD,35.34383170183011,0,Electronic technology,Buy
GLW,Corning Incorporated,51.49,USD,-0.7326007326007239,4701254,1.2345875287608425,44104483130,USD,88.19801301815691,0.5838,USD,-13.62627607634265,2.17518,Electronic technology,Buy
ON,ON Semiconductor Corporation,54.05,USD,-3.031933979189101,10982987,0.9846652659951791,22777810785,USD,14.87628326865384,3.6333,USD,-25.69482790355237,0,Electronic technology,Buy
MPWR,"Monolithic Power Systems, Inc.",661.08,USD,-4.164914976587743,847339,0.8944372952101515,32247482426.999996,USD,17.977955873674592,36.7717,USD,319.61019250738883,0.756338,Electronic technology,Buy
CIEN,Ciena Corporation,84.08,USD,-2.741469057258536,1885006,0.992612302402983,11989121108,USD,146.45532137258314,0.5741,USD,-66.40135775735939,0,Electronic technology,Buy
AMD,"Advanced Micro Devices, Inc.",110.84,USD,-2.9167031619514745,41353679,1.171816889667857,179613778615.99997,USD,110.48644338118022,1.0032,USD,91.59663865546221,0,Electronic technology,Buy
TER,"Teradyne, Inc.",115.91,USD,-2.2269084774356815,2493971,1.2975247372794014,18744822673,USD,34.93474788269689,3.3179,USD,21.356986100950984,0.414114,Electronic technology,Buy
RTX,RTX Corporation,123.29,USD,-1.4547198465350437,4846056,0.9899719816244027,164237421569,USD,34.70220671020041,3.5528,USD,58.713424167969606,2.01152,Electronic technology,Buy
MRVL,"Marvell Technology, Inc.",103.81,USD,-4.507405022537018,11018485,0.9064921081151166,89826789620,USD,,-1.7079,USD,-164.09463429720114,0.231192,Electronic technology,Strong buy
WDC,Western Digital Corporation,68.705,USD,-3.626034506943481,9057427,1.385482567964873,23897242619.000004,USD,16.39033350827807,4.1918,USD,,0,Electronic technology,Buy
NVT,nVent Electric plc,62.62,USD,-5.820424123928407,2792473,1.054181210009386,10333686261.999998,USD,31.794871794871792,1.9695,USD,-41.568266777428356,1.22964,Electronic technology,Buy
PSTG,"Pure Storage, Inc.",65.07,USD,-4.026548672566378,2739592,1.4877997996493266,21228239473.000004,USD,171.55286053255995,0.3793,USD,100.6878306878307,0,Electronic technology,Buy
DELL,Dell Technologies Inc.,117.6,USD,-1.910084243890238,5661939,0.6954286716047875,82519481140,USD,20.785464314751316,5.6578,USD,56.64331792131565,1.51361,Electronic technology,Buy
NOC,Northrop Grumman Corporation,447.96,USD,2.2482938074912617,1677678,1.508612476461623,64844744669,USD,15.767354438132246,28.4106,USD,110.96301356639513,1.79704,Electronic technology,Buy
GRMN,Garmin Ltd.,224.71,USD,-1.877647264311595,1072639,0.9132231193872791,43235054263,USD,30.759017178837862,7.3055,USD,8.819674084666493,1.32615,Electronic technology,Sell
LDOS,"Leidos Holdings, Inc.",126.82,USD,-2.483660130718968,2570841,1.3457749397439247,16634646286.999998,USD,13.730309099767227,9.2365,USD,550.0457456541628,1.21432,Electronic technology,Buy
FSLR,"First Solar, Inc.",155.44,USD,-5.271497349015787,3879153,1.9182869675764431,16641054066.000002,USD,13.39007287700498,11.6086,USD,163.04269011148372,0,Electronic technology,Strong buy
RKLB,"Rocket Lab USA, Inc.",23.55,USD,-6.769596199524944,16254876,0.8363136527652939,11772905359.000002,USD,,-0.3826,USD,-8.140192198982474,0,Electronic technology,Buy
ZBRA,Zebra Technologies Corporation,311.05,USD,-3.0936506947473386,587741,0.5881183367248426,15981501899.999998,USD,30.570625466839648,10.1748,USD,77.871789941087,0,Electronic technology,Buy
